# Px, Py, Pz
3.253090 -0.600953 6.408280
3.259030 -0.144093 4.539320
1.230290 -0.470848 5.592890
1.654090 -0.948470 6.070100
2.430490 -1.718090 5.079660
1.877430 -2.031280 4.599500
3.806580 -0.490756 4.879620
2.305470 0.442873 3.560770
2.421600 0.178420 4.251570
3.050500 0.463636 3.807840
2.858110 0.501355 4.644850
2.840730 0.439906 4.652910
2.120690 -0.150449 5.342420
2.949650 -0.434392 4.101120
3.128070 0.618325 4.364710
2.087640 -1.699440 5.046610
2.614840 -1.131120 5.999310
2.789440 -2.016020 6.050590
2.657220 -1.231980 5.730620
2.525000 -1.914740 5.119070
2.948380 -2.321150 4.928370
4.630010 -2.249950 5.399220
3.613750 -1.595610 5.275040
4.185440 -3.275980 6.157810
3.312430 -1.894390 6.495580
2.785220 -0.661970 6.045080
3.903200 -2.119840 6.251050
3.214520 -1.752840 6.767240
4.669010 -1.119250 5.741640
5.496690 -2.029160 7.207130
5.469980 -1.777850 6.845210
4.797840 -1.694770 6.378620
5.248350 -1.474830 5.788690
5.038560 -1.122220 6.164600
5.593310 -0.845910 6.776990
4.179940 -1.690960 5.917950
3.948130 -2.488550 6.273080
2.513130 -2.436430 5.942100
2.886930 -2.055840 7.546600
3.964640 -2.074080 6.458300
3.154760 -0.651799 5.938280
1.216310 -2.091020 6.031520
2.271980 -1.264200 6.208670
0.707331 -1.749020 6.231130
1.537970 -0.621291 6.010340
0.800985 0.293269 6.885060
0.653075 0.496261 7.574150
0.709428 -1.332010 8.087360
-0.545015 -1.652390 6.505750
0.608154 -1.593060 6.664680
-0.927696 -1.110780 6.905390
0.197898 -1.774460 7.021520
0.169100 -2.783520 7.046100
-0.428877 -2.728850 7.446170
-0.992113 -1.984650 7.958120
-0.519585 -0.972618 7.775460
-0.580603 -1.823610 7.381750
-1.720620 -1.386670 8.404800
-2.391930 -0.536539 8.654420
-0.903119 0.205540 8.732820
-1.294700 -0.084339 9.035410
-1.827000 -1.388790 9.703320
-0.083073 0.223341 8.294610
-1.203170 -0.870906 9.162980
-2.117310 -1.165020 8.838770
-3.379800 0.617901 8.462010
-2.182140 0.946771 9.055760
-2.769520 0.920073 8.692980
-3.103060 1.260790 8.011090
-2.956000 1.629930 7.551680
-2.948370 0.572556 6.946930
-2.043140 2.244020 7.449550
-1.797340 2.276230 7.612720
-0.283096 1.325650 7.491940
-1.155270 1.912610 6.819800
-0.854808 2.383450 5.336490
-0.140696 1.559580 6.846500
-1.690100 1.962630 6.075180
-2.436000 1.526520 7.005410
-1.783780 1.572740 8.382770
-2.378780 0.983219 8.345050
-2.936510 -0.126291 7.161370
-3.005160 0.637388 8.371320
-2.592800 -0.879817 8.628570
-1.860900 -0.203847 8.811230
-1.630360 -0.470844 9.278670
-1.079850 -0.722167 9.552880
-1.405750 0.289450 9.172720
-0.829801 0.560687 8.164090
-0.519151 -0.952272 7.781810
-1.629510 -0.153843 7.397430
-0.688258 -0.345399 6.838860
-0.466602 -0.944228 7.363950
-1.077720 -0.972197 7.835640
-1.980840 -0.464910 8.089910
-1.266320 -0.649261 7.515240
-1.594350 -1.548990 7.515240
-1.734610 -1.599000 6.006080
-1.494330 -1.785890 7.633910
-2.010500 -1.593490 6.644350
-1.586700 -3.276400 5.792080
-2.148240 -4.886830 5.226300
-1.777420 -4.597380 5.317840
-1.539240 -5.061440 4.864380
-1.763850 -4.849960 5.485240
-1.903700 -4.972020 5.820900
-3.225120 -4.356650 5.265290
-2.164350 -2.824620 5.070350
-3.518810 -3.088660 5.537360
-3.211120 -3.366660 5.096190
-2.226650 -3.863360 5.032620
-1.139600 -3.088230 5.579320
-1.289200 -3.862510 4.187150
-1.075190 -3.834110 5.410660
-2.855150 -3.108570 4.830050
-0.383960 -1.822340 5.685280
-0.614511 -3.527710 5.438200
-0.980241 -4.291820 5.075850
-1.340910 -3.497620 5.351750
-1.778680 -4.546520 4.676620
-1.537970 -4.691900 4.715200
-2.575010 -4.121030 4.424470
-1.983810 -4.352860 4.624930
-0.692917 -4.402020 5.148320
-0.830219 -2.728430 5.304700
-1.737580 -3.289540 5.328010
-0.604334 -2.618660 4.788090
-0.587382 -2.992030 5.307680
-1.458720 -3.916330 3.745110
-1.407020 -1.717660 3.873120
-2.053310 -1.664270 3.979910
-2.938210 -1.863450 4.204950
-2.096960 -1.575270 4.056200
-2.138500 -1.838870 4.637650
-1.798180 -3.010670 5.070750
-1.558730 -2.461010 4.208340
-2.828440 -3.958290 4.482530
-2.886920 -3.136130 4.358780
-3.837940 -4.164670 5.186470
-4.604150 -4.349880 5.125870
-2.584340 -3.549330 4.549490
-2.812340 -3.482790 3.555260
-2.833100 -3.161130 4.568560
-2.294450 -4.093910 4.689770
-2.076620 -1.943970 5.677210
-3.512450 -0.558992 4.902090
-3.271310 -0.603910 5.426760
-4.530850 -0.965416 3.820980
-3.735370 -0.928121 3.758690
-3.487020 1.580340 3.142470
-3.487020 0.214867 4.393540
-4.059150 -0.280138 4.082890
-5.025840 -1.060780 4.229520
-4.113830 -1.284110 4.754190
-5.509390 -1.406170 4.419390
-5.475490 -0.866243 3.485340
-4.719020 -3.603570 3.081880
-4.243940 -2.669950 3.491690
-4.840640 -2.691560 3.654850
-5.236040 -3.115780 4.582120
-5.314460 -2.790300 4.240540
-5.200020 -3.981180 4.043470
-5.449220 -4.226990 4.072290
-5.802660 -2.672470 3.074670
-5.473800 -2.764440 3.207730
-5.084750 -3.145860 2.891170
-5.111460 -2.959390 2.932690
-3.675620 -2.827170 3.305630
-3.767580 -2.804280 3.521360
-4.588490 -4.164260 1.981690
-5.095350 -4.087130 1.340910
-6.913020 -3.591280 1.229020
-4.961000 -3.213250 2.047380
-5.049590 -4.335050 2.609330
-4.568560 -4.282920 1.521020
-3.206040 -4.423620 2.335560
-4.940240 -4.163840 2.836910
-4.155350 -4.414310 1.364210
-4.100260 -4.777490 2.346160
-3.918880 -6.211210 1.814290
-4.271480 -6.283680 1.687140
-4.203250 -6.982530 3.039070
-3.929470 -6.639670 3.092050
-4.036700 -6.907090 3.031020
-5.057210 -7.493210 2.593240
-5.062710 -6.846910 2.239780
-4.943630 -8.075940 4.001090
-5.027110 -7.275790 3.284030
-5.642470 -7.554230 2.875910
-4.693580 -6.692640 2.975500
-3.826480 -6.916420 3.094160
-3.762080 -6.232400 4.094330
-3.074670 -6.936760 3.478120
-1.903280 -6.496010 4.105780
-1.943970 -7.196970 4.452440
-1.571030 -6.898200 5.589070
-3.469230 -5.667050 5.148320
-1.825310 -5.857350 5.048730
-1.275640 -5.313180 5.193670
-0.881085 -5.362760 4.545260
-0.705202 -5.254700 5.631460
-0.658166 -5.348780 5.893800
-2.750040 -4.939390 6.468880
-0.901000 -5.934050 5.651790
-2.140620 -5.931930 5.004650
-1.298530 -6.256140 4.280370
-0.810301 -5.827250 4.209190
0.120364 -5.523380 4.432100
-1.545180 -6.456160 4.614780
-1.550680 -4.818600 4.056610
-1.596870 -5.758590 3.717570
-1.941840 -6.524400 3.932440
-1.847770 -5.331820 4.485080
-1.496860 -5.366990 3.668830
-1.666370 -3.037800 3.615870
-1.945240 -3.789630 3.412850
-2.109690 -2.918710 3.448030
-1.036190 -2.789020 2.062210
-0.369132 -3.067040 3.019150
0.987463 -2.466940 2.058400
-0.241994 -4.362180 1.997370
1.026030 -3.691720 2.691550
1.377350 -2.655110 3.123840
0.451767 -3.129760 2.539830
0.503046 -2.135100 1.593060
0.536528 -1.617640 1.318860
1.924900 -0.569169 1.788860
1.951160 -0.380567 1.917270
1.187490 -2.348270 2.037200
-0.090691 -2.519490 0.646292
1.080700 -3.099250 1.173930
2.469060 -2.247830 2.577550
1.788860 -3.689180 1.904560
1.951180 -2.024500 2.898800
2.589000 -2.874200 2.859370
1.840140 -2.078730 3.252240
1.666820 -1.520170 2.450840
0.915829 -2.679270 1.740960
1.112470 -2.250380 1.949480
0.456850 -2.229190 1.828270
0.595866 -2.802170 2.438550
0.405997 -2.374970 2.941580
1.646890 -1.864290 3.249690
1.270970 -1.894800 2.790290
1.034920 -1.352770 3.495500
1.111200 -2.159680 3.729450
1.205710 -3.431090 3.423030
1.117980 -3.412440 3.335730
0.711559 -4.501180 4.933890
1.234100 -4.209600 5.191970
1.038730 -3.671380 4.802090
2.031280 -3.281050 4.399040
3.965500 -4.595690 4.468120
4.129520 -3.583660 4.108750
2.442360 -5.100860 4.855470
3.212400 -3.609500 5.184770
2.490240 -2.373290 4.903800
3.408630 -2.093570 5.414050
4.327850 -3.004310 4.528300
4.244790 -3.111960 4.897860
4.786820 -2.698340 4.544410
2.753430 -4.133320 4.867350
3.013220 -3.776060 6.873190
2.507630 -2.834370 5.889130
1.782500 -2.466940 5.850570
0.915411 -2.527120 6.244260
2.174940 -2.586460 5.254270
2.306320 -2.889050 5.901840
1.990590 -2.009660 5.967110
2.692400 -1.898200 5.174170
1.470580 -3.069160 6.027710
2.046110 -3.147980 6.404050
2.894550 -4.200710 7.489400
3.466680 -3.897690 7.065590
2.241060 -2.444900 6.865130
1.913880 -3.285710 6.824870
2.325820 -3.070440 6.258260
4.573640 -1.949910 5.970920
2.526270 -2.133400 5.741650
3.033550 -1.186210 6.081960
4.112130 -1.496430 5.926430
2.610610 -0.743340 6.693920
2.633490 -2.032960 5.942100
3.234860 -2.453800 6.256140
2.494910 -2.220720 5.369540
1.658330 -3.129340 5.982790
1.037890 -1.001860 7.053740
0.849717 -1.787590 6.268850
1.718500 -1.053570 5.491180
0.665363 -0.748424 4.877100
-0.849301 -1.611290 6.690100
-0.871761 -1.123920 5.686130
-1.264620 -1.967710 5.506430
0.388618 -1.826150 6.543470
-0.438632 -2.306330 6.128570
-0.778938 -0.787005 6.860050
-0.972202 -0.469990 7.469050
-0.947616 -0.833608 9.020590
-0.403887 -0.794209 8.111520
-1.591790 -2.332590 7.912770
-0.533993 -2.909390 7.319460
-0.144090 -1.723600 7.561450
-1.323110 -0.930658 7.597470
-2.099510 -0.864541 7.815720
-0.072048 -1.343870 7.363950
-0.150443 -0.681047 7.319030
-0.556868 -1.077720 6.282410
-0.799703 -0.242834 6.702390
-0.128830 -1.680370 7.354620
0.339464 -1.736720 7.304190
-2.685200 -0.391594 7.797920
-2.268600 -1.193850 5.862850
-2.018130 -0.845902 6.001430
-1.714270 0.501361 7.218580
-1.301920 1.259530 7.361410
-1.491350 1.096370 7.306310
-2.043140 2.199520 5.082200
-1.518050 1.375230 5.391160
-1.893120 0.836157 5.180960
-2.486430 1.508300 5.877260
-1.732060 1.276490 5.910310
-3.537030 0.568314 6.333690
-3.072110 2.338950 4.937690
-2.340220 1.998210 5.053820
-3.227660 2.514410 5.838260
-2.724610 2.655530 4.819460
-3.072130 2.214350 4.954640
-2.427110 2.174520 5.765790
-2.213920 1.319710 4.628750
-1.798610 1.640110 4.898700
-1.762150 2.096960 4.471520
-1.438380 2.296140 3.714180
-1.914310 2.429650 3.903620
-1.980000 2.110940 4.511350
-1.495160 2.945410 4.101110
-1.859210 3.253510 4.085020
-1.822770 2.553810 3.849370
-2.057130 3.170860 3.004310
-2.592380 2.491950 2.347000
-3.232750 1.319700 2.338530
-1.972370 3.298420 2.888200
-1.804540 2.223680 1.821490
-2.586020 2.566540 3.232750
-2.093150 3.636210 2.629680
-1.189600 2.803850 2.660200
-1.977030 3.807420 2.817010
-2.387270 3.962530 1.737570
-1.384550 2.625430 1.171810
-1.406600 2.023640 1.225630
-0.088569 3.169170 1.457880
-0.968814 2.673760 1.714700
-1.423970 2.438550 1.540100
-1.629500 2.667390 1.847770
-1.159510 2.984410 2.595770
-1.870230 3.175540 4.577880
-0.867944 2.313950 3.552720
-0.613236 3.184010 3.802760
-1.938040 3.527720 2.417360
-1.552370 2.436430 2.820390
-0.682744 3.056860 2.557210
-1.348100 2.859820 4.153660
-0.699697 3.773510 5.355570
-1.551110 3.435320 3.311150
-0.682315 3.448880 4.413030
-1.591360 3.485750 4.055340
-0.842514 2.619930 1.794370
0.034748 4.038390 4.100690
-0.171215 4.012530 3.375130
1.170120 4.572370 5.058060
0.219957 5.466600 4.698670
-0.465751 5.875990 5.634410
-0.406841 5.472530 6.065010
-1.534580 4.598650 6.019650
-1.354890 5.043640 3.972280
-0.767072 5.185620 3.923540
-0.937857 4.968220 2.817420
-0.404299 5.119080 2.510590
-1.825290 4.267670 2.544920
-1.111200 5.357260 4.586790
-2.018130 5.171210 3.784960
-1.291740 4.744440 3.202660
-0.405576 4.774530 3.897270
0.052125 5.237740 4.338020
0.538229 3.935830 4.503710
-0.290729 5.417010 5.694180
-1.387100 4.708000 4.655010
-0.625950 5.193670 5.322930
-0.265296 3.721390 4.374880
0.281401 4.687650 3.949810
0.476350 3.403970 4.329120
0.646720 4.134600 5.420400
0.724690 3.905740 4.312590
2.676300 3.166630 3.586620
2.503810 2.997120 3.498890
2.439390 2.008400 3.679440
2.515680 1.964740 3.334880
1.421410 2.016020 3.263260
1.793090 1.946090 2.300400
1.027720 2.983550 3.482790
0.914994 1.025170 2.761480
1.615090 2.814030 3.705280
1.623590 2.659350 3.572210
2.198240 3.954050 3.613730
1.020080 4.055330 3.904880
0.508563 3.368360 4.427010
0.385650 3.124680 3.122130
1.350650 2.315220 2.500000
0.359807 4.158750 2.296160
1.704950 3.539150 3.789190
2.402950 4.783440 3.876500
2.152910 4.677480 4.230370
2.088490 4.539320 2.947100
0.056785 5.244090 3.148830
0.023310 6.654080 4.039240
0.578918 6.636290 4.092210
0.314458 5.610260 2.595350
0.520002 6.767670 3.233600
0.224184 6.316310 2.479650
1.098480 6.902010 2.030840
0.747584 5.399640 2.320730
0.446681 6.222240 1.201050
0.278003 5.061860 1.161210
0.344969 4.546110 2.992450
1.289620 3.397180 2.052050
1.582900 2.694940 2.286410
0.061028 4.125690 3.097560
0.763694 2.733510 2.266910
0.293272 3.535340 1.229450
0.792079 3.472200 -0.189444
-0.137312 4.088400 0.035604
0.618753 3.287840 0.553897
0.205540 4.062120 0.669597
-0.783180 1.991870 0.898881
-0.233940 2.280040 -0.667063
-0.172917 2.248250 -0.920500
0.630616 2.412270 -0.931506
0.953132 2.624170 -0.574669
-1.097640 1.757500 -1.089170
-0.860310 2.250380 -0.678073
-1.145110 2.076200 -0.557299
-1.430320 1.890150 0.796325
-0.399222 0.959056 -0.077131
-1.167990 2.664430 -0.872177
-1.078570 2.754280 -1.160790
-0.813266 2.399970 -1.619350
-1.859220 0.290297 -0.695871
-2.233000 1.832940 -0.691638
-1.782500 1.873190 -0.681897
-2.005850 2.214360 -1.161640
-1.346840 2.341070 -0.242838
-2.255470 2.747920 -0.525499
-1.771050 2.455920 -0.214871
-3.262840 1.801150 -0.368277
-2.892010 3.186130 -0.259372
-3.186120 2.960250 -0.660704
-2.396160 3.096720 -1.194690
-2.133410 2.127910 -1.522710
-1.735870 3.006860 -1.349800
-1.667240 4.162570 -0.946344
-2.949650 3.912520 0.245380
-3.072980 3.218760 0.337771
-2.636890 2.546190 -0.333965
-2.208000 2.786060 -2.017710
-1.526520 2.858530 -2.575430
-2.380910 2.761900 -2.393610
-1.832510 2.549160 -3.139930
-1.993560 3.129770 -3.272590
-2.913200 1.988900 -3.314120
-2.519920 0.906507 -3.793860
-2.120270 0.436085 -2.732660
-1.991870 1.012880 -1.807930
-1.430330 -0.254702 -2.747490
-1.540090 -0.132658 -3.591700
-0.529332 0.043658 -3.392520
-1.319290 -0.994236 -3.442970
-1.460000 0.602212 -2.367760
0.143249 1.313360 -2.925480
-0.866672 1.528220 -3.222150
0.485249 0.599680 -2.320310
-0.773861 0.562386 -1.790980
-0.232247 -0.084763 -1.519750
0.417017 0.482712 -1.013740
-0.218253 0.187313 -0.627228
-1.899480 -0.228848 -0.769633
-0.569584 -0.155958 -0.579753
0.737416 0.946768 0.195379
-0.860730 -0.051279 0.206821
-1.775290 0.624684 -0.967538
-2.049070 1.202310 -1.516780
-1.422700 1.627820 -0.586550
-2.869540 2.207580 -0.608988
-2.857690 1.949910 -1.150200
-3.631540 2.292330 -1.276490
-3.869290 2.208850 -0.930244
-3.701460 1.468470 -1.526530
-1.880830 0.993376 -2.623320
-3.186110 1.432020 -2.473300
-2.629680 1.082810 -1.652390
-2.651730 -0.570859 -1.786740
-3.229350 0.225040 -2.037210
-3.104350 0.112312 -2.434730
-4.001940 -0.011872 -1.722740
-3.483220 -1.972360 -0.698002
-2.540260 -2.211380 -0.608152
-4.883870 -0.764960 0.518300
-4.362170 -1.111630 0.159772
-4.060860 -2.480930 0.878966
-4.620270 -2.327930 1.129850
-5.449220 -1.074750 -0.336496
-4.131200 -2.188920 1.315900
-2.703420 -0.952282 1.110360
-3.226810 -1.770630 2.018990
-3.377260 -2.383020 0.289044
-3.611620 -2.259700 0.960749
-3.883270 -3.265810 -0.500504
-2.201220 -2.753010 -2.140620
-1.727840 -3.287840 -1.159090
-2.671640 -2.600430 -1.057380
-1.660870 -3.300140 -0.428040
-2.664850 -3.233170 -1.070100
-1.543910 -2.310130 -1.744350
-2.591540 -2.566960 -1.509140
-2.437280 -2.910240 0.033484
-3.513300 -3.866750 0.264873
-2.714440 -2.577130 -0.416604
-1.503210 -2.164340 0.155533
-1.425670 -2.483470 -0.867104
-0.858198 -0.903544 0.777246
-1.407450 -0.334381 1.091710
-1.162910 -1.862180 1.876590
-2.170700 -0.824712 1.515510
-0.851836 -0.007199 2.091450
-1.184940 0.184350 1.872780
0.216982 0.310218 0.603494
-0.375066 0.386075 1.482450
-0.936601 -0.135624 0.909473
-1.423540 0.659861 0.278439
-1.154010 -0.565349 0.019916
-0.786576 0.319538 0.517881
-1.139600 0.384381 1.616800
-2.997110 0.547120 0.811146
-2.121110 0.577648 0.529753
-2.305040 1.626130 1.845230
-2.669520 1.571880 2.788180
-2.569500 0.850138 1.258680
-2.332600 0.469145 1.204450
-1.946090 0.738685 3.199260
-1.601970 1.279880 2.251220
-2.358870 0.775552 1.468040
-2.449990 0.631035 1.974060
-2.195690 -0.686552 1.013730
-1.590960 -0.947617 2.869130
-2.890310 -0.000433 2.718250
-4.010000 -1.167570 2.522470
-2.586880 0.085184 2.483890
-3.136980 -0.160621 2.476680
-4.011680 0.001690 3.380220
-1.615100 0.215703 1.501950
-2.969990 0.244527 2.480510
-3.655700 0.374219 2.519920
-3.264950 0.971768 3.397190
-3.155200 1.646890 3.154350
-2.318610 -0.195380 2.792420
-2.181720 1.225210 3.730280
-2.044830 0.944235 3.140780
-2.596190 1.039570 2.281310
-2.263090 1.721060 2.652560
-3.250540 1.559170 1.231570
-2.406340 0.994236 1.562550
-2.579670 0.622137 1.212920
-3.521350 2.304630 0.427616
-4.348610 1.605780 1.028980
-3.022960 0.169940 1.298100
-2.797920 1.399380 1.774450
-2.475410 0.938728 1.156970
-3.501440 1.573150 1.684610
-2.545760 0.760294 1.228180
-1.432020 -0.049156 0.293275
-1.205710 -0.813271 1.313360
-0.039413 -1.599420 2.132980
-0.905232 -1.757930 1.835050
0.647560 -0.878536 0.687826
1.184950 -0.338610 0.503466
0.586548 -0.350060 0.063569
0.527202 -2.420740 0.719192
0.551801 -1.351920 -0.239445
0.733173 -0.285204 0.200033
-1.624430 -0.123339 -0.180968
-1.708330 -0.117820 0.450067
-1.536710 0.626797 1.300220
-0.191138 1.416350 0.450499
-2.491520 1.971090 0.237323
-1.222670 0.835726 0.288177
-3.238680 2.255470 -0.056366
-3.177230 0.656466 0.711550
-1.891840 0.888274 0.616212
-1.106550 -0.219534 0.269539
-2.679690 0.825150 -0.926428
-2.221560 -0.277590 -0.617901
-2.320300 0.425914 -1.267170
-2.327510 0.719185 -0.852685
-2.192320 0.019066 -1.001440
-2.667390 0.275473 -0.169954
-1.404040 -0.684856 -0.661975
-1.092560 -0.593741 -1.054830
0.288603 0.015678 0.074588
-1.614250 -1.444310 1.116280
-0.327593 -1.447700 0.768343
0.128415 -0.450921 1.129440
-0.227586 -0.578060 -0.672572
-0.700965 -1.960920 -0.773006
-0.478896 -3.528970 -0.563645
-0.709022 -3.151800 0.358113
-1.107820 -2.683930 0.516616
-0.672990 -2.630100 1.537550
-1.665960 -1.983390 0.359389
-1.684170 -3.170870 0.266141
-0.185198 -3.099240 0.744194
-1.527800 -1.979150 0.174184
-1.181980 -2.193160 0.243260
-0.898465 -1.987620 1.106120
-1.786730 -2.411420 -0.307671
-2.426680 -2.408460 -1.291740
-3.078050 -0.843788 -0.040258
-2.683930 -2.352090 -0.072468
-2.727570 -3.345480 0.434819
-1.614680 -3.386170 -0.256403
-1.371840 -3.111970 0.190708
-0.806074 -3.202660 -0.240710
0.175871 -1.188330 -0.222070
-0.870906 -1.785470 -0.134347
-0.936601 -2.085950 0.645441
-0.986601 -1.661290 -1.304030
-0.701383 -1.797340 -1.941850
0.435665 -3.908710 -2.385570
0.977709 -2.159680 -0.892952
0.469573 -2.342350 -1.195110
-0.385659 -0.624264 -1.444320
-0.608990 -0.494144 -1.992280
-0.186472 -0.620872 -0.798443
0.160617 -0.623831 -1.660440
-0.551367 0.230966 -1.647750
-0.897604 0.696732 -0.305558
-0.468289 -0.417861 0.331828
-0.361926 -1.337510 -0.452193
-1.095100 0.716216 -0.664515
-1.242160 -0.147910 0.083063
-1.065000 -0.407690 0.677232
-0.904807 -0.540764 0.012284
-0.266992 0.430155 0.768351
-0.263610 0.027543 0.447528
0.091120 -0.159341 1.534590
-0.938724 1.433710 1.765130
-0.045351 -0.072038 1.011180
-0.303021 -0.178416 0.326757
-0.250459 -2.814040 0.241567
-0.241566 -0.948889 1.429480
1.077300 -1.918960 1.135780
1.684180 -2.316060 1.787170
1.565510 -1.978720 2.899640
2.624170 -1.393030 3.168740
2.698330 -0.828951 3.415840
2.054160 -0.574242 1.896930
2.436430 -0.667906 2.176640
2.900060 -1.248520 1.882090
2.552960 -0.629769 2.622060
2.846240 -0.837857 3.024240
3.261150 -0.200455 2.084250
3.343780 0.489489 1.754960
3.272590 -1.000170 1.590090
4.465160 0.181385 2.060950
3.400570 -0.621294 1.955410
5.353430 -0.433972 2.210960
5.061860 -1.156120 1.383290
4.932610 -0.624681 0.054251
5.098310 -0.350484 0.474657
5.199170 -0.034327 -0.022035
4.256230 0.392873 -0.298352
3.734950 1.671050 0.150024
5.013560 1.031530 -1.776560
4.690190 0.886170 -1.030680
4.855050 -0.186478 0.094090
4.699520 -1.611290 0.364472
5.197490 -1.707070 -0.239023
4.780040 -1.837600 0.219957
4.813950 -2.778850 0.779795
4.933030 -3.184000 -0.993818
3.875660 -4.480840 -1.412950
4.502030 -3.737910 -0.424646
5.767490 -3.177220 -0.910316
5.610260 -3.380230 -1.098050
5.344970 -4.453290 -1.343020
5.320380 -4.926250 -0.248770
4.573230 -4.095610 0.361927
3.825640 -4.151120 -1.234540
4.357090 -3.555250 -0.482705
5.624670 -2.629260 -0.606456
5.604750 -1.355310 -1.647320
4.286740 -2.647470 -1.179010
3.897260 -1.707070 0.013970
3.453540 -2.396170 0.398373
4.503730 -1.079420 0.752245
3.934980 -1.555350 0.073322
3.200120 -1.204870 0.913714
3.512460 -1.054410 -1.016700
2.580100 -1.969820 -0.387777
2.460580 -1.284100 -0.239872
3.275130 -0.967540 -0.948463
3.618400 -1.179440 -0.011864
1.918530 -1.632480 -0.626803
2.168150 -0.782336 -1.036630
1.804970 -1.502370 -0.516610
1.023480 -1.154860 -0.327171
2.363110 -1.250220 -0.585704
2.099080 -1.842680 -0.434390
2.958120 -2.274540 -0.422104
3.059410 -0.717496 -1.328190
2.297850 -2.354210 -0.366164
0.272918 -1.435420 -1.189180
1.448550 -0.351761 -1.070510
2.669510 -1.160780 -0.703088
3.156880 -1.102290 -2.244450
3.781570 -0.101280 -1.770640
3.684520 -1.577390 -2.459740
1.230300 -0.845057 -0.842095
2.003730 -1.102730 -1.187070
2.994150 -0.717498 0.029674
3.905740 -0.002128 0.586114
2.976350 -0.096631 0.212311
2.605100 1.567640 -1.410410
2.603400 3.117900 -1.369300
2.623740 3.258590 -0.621291
